AAL,AAPL,ADBE,ADI,ADP,ADSK,ALGN,ALXN,AMAT,AMD,AMGN,AMZN,ASML,ATVI,AVGO,BIDU,BIIB,BKNG,BMRN,CDNS,CERN,CHKP,CHTR,CMCSA,COST,CSCO,CSX,CTAS,CTSH,CTXS,DLTR,EA,EBAY,EXPE,FAST,FISV,GILD,GOOG,GOOGL,HAS,HSIC,IDXX,ILMN,INCY,INTC,INTU,ISRG,JBHT,KLAC,LBTYA,LBTYK,LRCX,LULU,MAR,MCHP,MDLZ,MELI,MNST,MSFT,MU,MXIM,MYL,NFLX,NTAP,NTES,NVDA,ORLY,PAYX,PCAR,PEP,QCOM,REGN,ROST,SBUX,SIRI,SNPS,SWKS,TMUS,TTWO,TXN,UAL,ULTA,VRSK,VRSN,VRTX,WBA,WDC,WLTW,WYNN,XEL,XLNX
5.61874,24.287779,32.98,21.277763,27.941639,23.950001,18.120001,24.325001,10.148772,7.91,48.181522,118.120003,23.372337,9.246068,14.451434,42.618,54.939999,204.419998,20.709999,6.09,19.515491,32.400002,30.5,6.721472,45.523121,17.652742,12.10182,21.560902,21.80028,33.042355,16.966667,17.07,9.525575,29.072144,8.239793,11.6,21.072481,264.568329,265.825836,24.097736,21.905882,25.459999,37.830002,10.93,14.542924,27.304888,111.863335,27.565056,17.597017,13.341849,12.885,30.776531,14.6,22.168463,19.507395,14.967774,38.130062,6.513333,22.339828,9.35,12.957705,18.200001,8.835714,26.483158,29.056534,15.407149,38.849998,20.744165,25.484495,44.879135,29.729124,28,10.53539,9.531185,0.869573,21.34,12.573045,9.611309,9.34,18.052464,13.72,19.274332,27.716227,19.887119,40.490002,29.049206,31.775291,56.310123,42.541092,14.46915,19.170837
5.335917,24.705675,32.98,21.178194,27.683798,24.02,18.110001,24.559999,9.962183,7.81,48.051369,119.099998,23.465797,9.435499,14.386111,44.978001,54.599998,208.529999,21.139999,6.08,19.08753,32.610001,29.75,6.589436,45.252018,17.691092,11.973951,21.450722,21.80028,33.128174,17.063334,17.27,9.587483,29.124842,8.253223,11.7475,20.629858,269.400208,270.680695,24.180681,21.662745,25.440001,37.849998,10.62,14.489911,27.332235,110.746666,28.023579,17.711916,13.280532,12.79,30.123449,14.48,21.928583,19.771809,14.95727,39.399437,6.49,22.473269,9.02,12.837601,18.01,8.85,26.525911,29.548428,15.536006,38.93,20.72308,25.308105,44.981876,30.009314,28.65,10.39366,9.522689,0.821794,21.4,12.655763,9.887776,9.6,17.967274,13.36,18.908426,27.74597,19.785221,40.23,27.34322,31.790995,57.270889,42.147423,14.298284,19.360415
5.175651,23.815323,32.240002,20.297359,27.398829,22.950001,17.49,24.01,9.572783,7.19,46.79863,115.940002,22.308325,9.164882,14.059525,44.085999,53.099998,200.009995,20.34,5.77,18.723888,32.470001,30.25,6.403759,45.329475,17.760103,11.516862,21.026962,20.810894,32.285538,16.363333,16.98,9.265562,28.189583,8.084399,11.425,20.165535,262.406433,263.653656,23.569941,21.094118,25.245001,36.619999,10.01,14.003972,26.666927,107.066666,27.232412,17.119291,12.733776,12.345,29.252665,13.625,21.291653,19.059374,14.910003,35.31028,6.338333,21.853163,8.61,12.300639,17.780001,8.62,25.55962,28.564636,14.63403,38.279999,20.371605,24.397942,43.770912,28.903751,25.629999,10.168688,9.259469,0.812238,21.049999,12.30651,9.448681,9.25,17.494858,12.36,17.810709,27.508062,19.564442,38.419998,26.419142,30.401264,58.962688,39.91671,13.826688,18.388834
5.552747,24.23818,32.77,20.603735,27.330967,23.07,17.68,23.389999,9.921623,7.35,46.920662,117.389999,22.344271,9.209984,14.043195,44.880001,53.529999,196.960007,19.49,5.73,18.934156,32.32,30.5,6.362497,45.375957,18.1742,11.677388,21.043915,21.071514,32.605431,16.056667,17.26,9.37287,28.005165,8.05562,11.4325,20.126478,264.653015,265.910919,23.223101,21.203922,25.025,35.48,10.19,14.335295,26.830975,108.470001,27.412214,17.409563,12.416965,12.015,30.196014,13.135,21.672161,19.301752,14.936265,35.290901,6.463333,21.994453,8.7,12.477272,17.889999,8.691428,25.978632,28.046843,14.928554,38.470001,20.343481,24.101616,43.675503,28.805307,25.73,10.341914,9.21277,0.821794,21.17,12.389224,9.562521,9.29,17.789154,12.78,17.721704,27.458498,19.734272,37.610001,26.308573,30.958729,58.712078,40.264435,13.758339,18.6574
5.590456,24.07201,32.049999,20.52714,27.412386,23.1,17.280001,22.985001,9.791821,7.42,46.741684,116.830002,21.984806,9.164882,13.888067,44.323002,52.84,200.619995,19.17,5.6,19.134531,32.310001,29.85,6.275849,45.035145,18.02083,11.565838,21.164902,21.110123,32.855103,15.706667,17.49,9.282071,28.215927,7.905983,11.315,20.000631,265.738953,267.002014,26.171232,21.121569,24.995001,35.669998,9.96,14.246941,26.758066,107.98333,27.358273,17.367226,12.340317,11.965,29.905752,13.285,21.465357,19.301752,14.894249,35.242458,6.391667,21.758957,8.91,12.456076,17.76,8.7,26.098354,29.28091,14.900944,38.189999,20.287249,23.967562,43.271843,28.403978,25.77,10.166437,9.301925,0.802683,20.950001,12.4168,9.546258,9.45,17.889835,13.07,17.672258,27.389107,19.513493,37.419998,26.292774,31.131475,58.02282,39.864223,13.696825,18.6574
6.071257,24.328703,32.310001,20.772242,27.615965,23.549999,17.200001,23.455,9.856722,7.54,46.53833,118.029999,22.624651,9.065657,13.871742,43.500999,54.09,205.380005,19.17,5.45,19.532808,32.880001,29.799999,6.35012,45.515373,18.319901,11.72092,21.329109,22.437351,33.697735,15.99,15.96,9.232544,28.821871,8.122767,11.37,20.091759,267.218414,268.488495,26.435137,21.533333,25.280001,35.830002,10.28,14.467831,26.712494,108.946663,27.58304,17.639343,12.611139,12.17,30.558836,13.745,21.605982,19.39723,15.17785,35.775398,6.456666,21.986599,9.08,12.569117,17.68,8.875714,26.517357,29.488022,14.78129,38.880001,20.462988,24.659004,44.071819,28.706858,26.26,10.245177,9.420799,0.821794,21.059999,12.64657,9.773937,9.52,18.10668,15.36,17.741484,27.597277,19.530476,37.900002,26.545511,31.704639,58.210793,40.435013,13.806177,18.935753
5.948699,24.196022,32.759998,20.71863,27.602377,23.59,17.26,23.74,9.921623,7.64,46.237347,117.360001,22.63903,9.110759,13.716609,48.213001,54.389999,206.399994,19.280001,5.54,19.141951,32.75,29.75,6.31711,45.95826,18.220215,11.72092,21.121693,22.364956,33.471474,15.926666,15.94,9.063329,29.296085,8.043359,11.3825,19.948559,266.227112,267.492493,26.616081,21.568628,25.205,35.59,10.45,14.497279,26.785404,107.316666,28.386337,17.530495,12.422074,12.045,30.558836,13.605,21.837589,19.580851,15.193604,35.261833,6.43,21.970903,8.54,12.696293,17.610001,8.784286,26.303579,29.315428,15.066611,39.02,20.441895,24.609608,44.314018,28.343395,26.57,10.193437,9.497219,0.812238,21.139999,12.637381,9.399893,9.71,18.153151,15.36,17.098677,27.597277,19.420086,37.5,26.300673,31.461233,58.08548,40.284119,13.710494,19.047092
5.958125,24.636232,32.639999,21.193508,27.751654,24.18,17.450001,23.184999,10.116323,7.84,45.960758,120.089996,22.710926,9.985752,13.986046,48.745998,55.689999,208.899994,19.700001,5.64,19.602074,32.919998,29.74,6.325364,46.362286,18.350576,12.259625,21.277254,22.760708,33.604111,15.903334,16.120001,9.133492,28.018343,8.161502,11.61,20.29138,267.198486,268.468475,27.249447,21.909803,26,36.630001,10.66,14.769697,26.976801,109.923332,28.494654,17.919519,12.381196,12.02,31.538462,13.96,22.052654,19.970112,15.225114,36.860672,6.52,22.072945,8.53,12.809337,18.290001,9.051429,26.970581,30.023075,15.756892,39.52,20.687935,25.181105,44.908489,28.782598,27.76,10.39366,9.577888,0.840906,21.07,12.766051,9.660097,9.86,18.408714,15.66,17.553585,27.775705,19.827679,38.099998,26.537607,31.633957,58.127224,42.619801,13.867693,19.452688
6.420069,24.848288,31.450001,21.43861,27.541309,24.219999,17.530001,23.334999,10.116323,7.87,45.944508,119.660004,22.610275,10.021834,14.173832,48.799999,55.209999,207.779999,19.74,5.66,19.473434,32.740002,29.74,6.329488,46.059261,18.220215,12.216094,21.259972,22.760708,33.674332,16.123333,16.059999,8.984912,28.123726,8.101465,11.5875,20.399862,265.564606,266.826813,26.804581,22.027451,26.655001,37.009998,11.09,15.042123,26.785404,110.606667,28.593939,18.035019,12.422074,12.01,31.792431,14.175,22.201548,19.999491,15.277631,37.480835,6.538333,21.923805,8.44,12.901183,18.309999,9.025714,26.902168,32.292709,15.96858,39.799999,20.758226,25.082327,44.710323,29.4111,29.27,10.445402,9.594865,0.850461,21.51,12.747667,9.692623,9.65,18.610071,15.95,17.662369,28.063179,19.776731,38.380001,26.450735,31.288498,57.960155,41.360115,13.826688,19.532215
6.486061,25.222784,31.809999,21.905832,28.023052,25.24,17.950001,23.959999,10.505724,8.06,46.359364,117.529999,23.113523,9.931628,14.271807,48.946999,55.119999,211.210007,20.08,5.65,19.703497,32.790001,29.74,6.465649,47.139267,18.404253,12.545305,20.525377,22.891018,34.033234,16.440001,16.309999,9.294452,29.217056,8.324189,11.7375,20.339111,269.639313,270.920929,26.412504,22.247059,26.790001,37.18,11.2,15.255639,27.149958,111.433334,28.964001,18.734051,12.636689,12.15,32.391094,14.42,22.433161,20.230814,15.214613,38.420761,6.508333,22.357546,8.63,13.190862,18.68,9.265715,27.620468,32.741459,16.263102,39.849998,20.997236,25.519764,44.996571,29.5474,28.74,10.485895,9.713738,0.917352,21.209999,12.97744,10.08293,9.75,19.19865,15.68,18.186502,28.003702,20.048458,38.68,27.028101,33.431976,58.231678,42.587009,14.07957,19.913958
6.410642,25.11738,32.330002,21.737324,28.131622,25.879999,17.92,24.360001,10.53817,8.03,46.53019,116.309998,22.825954,10.057917,14.214656,48.751999,56.23,212.869995,20.709999,5.77,19.881607,32.869999,29.74,6.461524,47.434509,18.457935,12.545305,20.611799,22.775187,34.243896,16.696667,16.629999,9.360488,28.821871,8.351308,11.78,21.11154,268.100098,269.374359,26.714108,22.372549,26.815001,36.73,11.06,15.211461,27.259325,113.716667,29.47846,18.496986,12.800204,12.285,31.991997,14.37,22.441446,20.126677,15.036051,38.973095,6.58,22.546816,8.73,13.169437,18.870001,9.215714,27.432346,32.914047,16.419569,40.790001,21.14485,25.505619,45.583698,29.857868,30.459999,10.630373,9.828368,1.003353,22.1,13.161257,10.099193,9.66,19.136694,15.49,18.24584,27.696405,20.481525,39.779999,27.115334,33.479073,59.004482,42.258961,14.045396,19.961674
6.34465,25.164499,33.240002,22.648794,27.948423,25.92,17.99,24.754999,10.286684,7.95,46.587143,118.080002,23.070389,9.920764,14.247314,49.759998,55.98,232.949997,20.57,5.82,20.101772,32.84,29.700001,6.490406,47.364582,18.618973,12.624204,20.845142,22.828278,35.234768,16.626667,16.59,9.426523,30.099634,8.452015,11.765,21.458694,270.595734,271.881897,26.962921,22.392157,26.945,36.639999,10.72,15.343993,27.632986,114.916664,29.198671,18.387575,12.820643,12.35,31.864998,14.595,22.408312,20.282873,15.130585,40.300606,6.751667,22.846493,8.76,13.405113,18.860001,9.442857,27.090292,32.905426,15.342721,38.360001,21.201086,25.41367,45.891937,30.145632,26.66,10.632632,9.87507,1.0798,21.790001,13.446173,10.196769,9.64,19.229633,14.98,18.216171,27.755882,20.362644,40.25,27.511871,34.075806,58.858284,40.684341,14.243605,20.295691
6.533199,25.008259,33.880001,22.786659,28.19949,25.99,17.940001,24.875,10.140659,7.93,46.676617,117.519997,22.861898,9.865903,14.312629,50.014999,56.610001,230.570007,20.450001,5.8,20.215565,33.099998,29.700001,6.601813,47.504452,18.680319,12.724871,21.164902,22.929628,34.907082,16.666666,16.75,9.665899,29.757132,8.496562,11.8975,21.193987,269.370331,270.650665,26.993092,22.439217,26.475,36.599998,10.86,15.329265,29.820301,115.506668,29.740219,18.588156,13.009708,12.575,32.34573,14.545,22.582273,20.386997,15.188354,40.445961,6.808333,22.688766,8.9,13.369407,19.07,9.521428,26.756796,32.577499,15.259891,38.91,21.250294,25.427822,45.987347,29.979027,26.290001,10.632632,9.917527,1.032021,21.35,13.400218,10.26182,9.5,19.369028,15.33,17.741484,27.765795,20.481525,40.700001,27.646698,33.879517,59.944378,40.841805,14.407637,20.446791
6.618044,24.853251,33.700001,22.893887,28.22662,26.08,17.92,24.985001,10.148809,7.9,46.448841,118.010002,23.020065,9.719604,14.165668,50.715,55.669998,229.070007,20.73,5.7,20.316986,32.830002,29.700001,6.680209,47.232502,18.634308,12.738473,21.199472,22.842756,34.415543,16.51,16.59,9.608118,29.480509,8.53336,11.8275,20.777397,270.386536,271.671661,26.781969,22.423529,26.344999,36.369999,10.71,15.366076,29.492199,115.66333,30.146385,18.436197,13.566684,13.05,31.973846,14.16,22.665115,20.141558,15.204106,39.661083,6.758333,22.657217,8.94,13.412257,19.610001,9.324286,26.200962,32.309967,15.287502,38.720001,21.292475,25.010511,45.80386,29.539839,25.530001,10.643921,9.722232,1.041576,22.040001,14.052767,10.147981,9.24,19.152185,15.53,17.78104,27.993788,20.651354,39.919998,27.559462,33.267075,60.487415,41.346989,14.3803,20.279783
6.684037,24.436592,33.439999,22.327101,27.955215,25.66,17.92,24.360001,9.79014,7.79,45.863148,117.239998,22.164537,9.646458,14.19016,50.169998,55.25,225.089996,20.219999,5.66,20.012716,32.630001,29.700001,6.659579,47.01495,18.442598,12.787448,20.91428,22.789667,34.259495,16.563334,16.309999,9.44716,29.533195,8.50818,11.7625,20.5474,266.53595,267.802795,26.601011,22.392157,26.25,36.009998,10.54,15.012666,29.045618,114.226669,30.191511,17.560886,13.33674,12.92,30.069027,13.965,22.424875,19.992802,15.29864,36.870361,6.648334,22.34177,8.61,13.005175,19.16,9.192857,25.56818,32.309967,14.919349,38.599998,21.151876,24.68515,45.341492,29.183922,24.65,10.614573,9.628828,1.070244,21.9,13.556461,10.017879,9.32,18.819172,15.58,17.523916,27.765795,20.702303,39.419998,27.567389,32.065807,61.114021,41.780018,14.339292,20.001432
6.759456,24.883013,34.549999,22.587513,28.660879,27.889999,18,24.584999,10.00208,8.05,46.155998,119.720001,22.293947,9.792754,14.484088,50.547001,55.290001,225.020004,20.049999,5.76,20.415939,32.779999,29.700001,6.775111,47.286892,18.664982,12.92965,21.303181,23.248161,34.134666,18.593334,16.52,9.599865,29.809828,8.556603,11.9225,20.638531,264.742676,266.001007,26.751814,22.392157,26.525,36.139999,10.51,15.240916,29.410172,114.736664,30.877468,17.682465,13.536024,13.15,30.586046,14.2,22.582273,20.29775,15.256625,38.469215,6.688334,22.578362,9.09,13.347981,19.42,9.241428,25.508316,33.000355,15.232279,39.290001,21.306532,25.258068,45.56168,28.803635,24.85,10.867407,9.798654,1.051132,22.040001,13.970048,10.147981,9.22,19.167677,15.67,18.156836,27.716227,20.931574,40.360001,28.154274,30.613266,61.385521,41.563503,14.373466,20.60585
6.674611,25.049177,34.560001,22.694746,28.301266,27.93,18.120001,24.469999,9.961324,7.89,45.757397,118.199997,22.078268,9.801897,14.769851,50.887001,54.889999,223.869995,20.110001,5.74,20.366465,32.580002,29.5,6.659579,47.706451,18.65731,12.998019,21.45874,23.243336,33.409054,18.690001,16.559999,9.492558,29.506847,8.593399,11.9825,20.573442,262.232086,263.478485,26.910143,22.298038,26.25,36.470001,10.58,15.189374,29.583345,114.603333,31.337797,17.566973,13.32141,12.91,30.622324,14.56,22.366888,20.17131,15.130585,38.798668,6.735,22.554699,9.07,13.205149,20.700001,9.372857,25.662241,33.112541,15.094221,39.5,20.948027,25.250992,45.723129,28.278814,24.34,11.032199,9.722232,1.022465,22.02,13.758658,10.538287,9.28,18.989552,15.66,17.899714,27.736055,21.109896,40.139999,28.566666,30.699635,61.448208,41.202652,14.332459,20.661522
6.910295,25.374073,34.650002,22.396034,28.23341,27.879999,18.1,24.76,9.977628,7.91,46.050243,118.400002,22.164537,9.719604,14.818846,51.868,55.009998,226.710007,20,5.7,20.519836,32.599998,29.75,6.783363,47.372375,18.65731,12.978876,21.42417,23.228855,33.557301,18.58,16.58,9.500813,29.296085,8.593399,12.0525,20.660233,262.416412,263.663666,26.978006,22.286274,26.4,36.32,10.66,15.115746,29.492199,115.713333,32.023769,17.706781,13.73531,13.235,30.758385,14.325,22.45801,20.126677,14.931011,39.864552,6.93,22.609909,9.06,13.226572,21.34,9.435715,25.662241,33.535393,14.910146,39.299999,21.046444,25.003437,45.847897,27.898529,24.459999,11.043488,9.726475,0.974686,21.9,14.034385,10.034142,9.62,18.881123,17.15,18.127167,28.053267,21.160845,40.540001,27.948061,30.330603,62.200123,41.707844,14.223101,20.542229
7.249681,25.915976,34.889999,22.840273,28.477667,28.15,18.780001,25.535,10.189569,8.21,46.286148,124.540001,22.674978,10.003056,14.941311,52.291,56.779999,238.539993,20.67,5.76,21.00222,32.91,30.1,6.944281,47.900707,18.864363,13.214058,21.683441,24.363031,34.134666,18.426666,16.870001,9.855751,30.468458,8.699923,12.2275,20.616835,265.350403,266.611603,27.189123,22.309803,27.110001,37.990002,11.5,15.366076,29.984343,119.543335,31.52734,18.320713,14.026571,13.455,31.874062,15.11,22.549137,20.446507,15.083315,41.414967,6.975,22.885929,9.77,13.469389,21.379999,9.957143,26.902168,33.06076,15.508389,39.57,21.292475,25.484404,46.552479,27.046665,25.370001,11.129272,9.887807,0.850461,22.08,14.402017,9.822725,9.44,19.074741,18.030001,18.908426,28.152391,21.602404,41.43,28.090818,31.783142,63.014694,43.446491,14.36663,20.995541
7.240254,25.898617,34.740002,22.687092,28.396255,28.49,18.959999,25.885,10.124355,8.38,46.261765,125.529999,23.667099,9.88419,15.284229,51.888,57.310001,241.339996,21.219999,5.95,20.744947,33.130001,30.4,6.931905,47.690918,18.872026,13.255079,21.484671,24.618822,33.799164,18.68,16.74,9.901152,30.442112,8.680553,12.2625,20.629858,269.519775,270.800812,27.603823,22.341177,27.709999,38.02,11.44,15.240916,30.193956,120.433334,31.680777,18.393648,14.144098,13.585,32.182465,15.52,22.259195,20.29775,15.183105,41.133957,6.965,22.4443,9.57,13.455107,21.35,9.854285,26.58577,32.603374,15.499187,39.529999,21.081583,26.248299,46.824005,28.84927,25.209999,11.12476,9.904788,0.850461,22.209999,14.484736,10.131718,9.28,18.958574,17.870001,19.452339,27.775705,21.449556,41.84,27.948061,31.100052,63.327976,43.872952,14.503324,20.979637
7.04228,25.958138,34.82,22.509727,28.43696,28.610001,18.75,25.965,10.099903,8.35,46.286148,125.889999,23.954668,10.030487,15.439354,51.702,56.790001,235.820007,21.450001,6.01,20.519836,33.200001,30.75,6.997924,47.14703,19.048403,13.121079,21.666155,24.054148,34.220486,18.540001,16.809999,9.703046,30.125965,8.719292,12.3025,20.642876,271.641815,272.932922,27.39271,22.180391,27.950001,38.880001,11.43,15.108387,30.266869,120.933334,31.229479,18.375414,14.144098,13.595,31.928497,15.62,22.134933,20.089487,15.214613,41.725048,6.9,22.4443,9.45,13.355122,21.129999,9.65,26.714037,31.999306,15.305908,39.259998,21.341679,27.054636,47.28968,29.427311,24.98,11.163136,9.790158,0.907796,22.190001,14.282538,10.294346,9.03,18.89662,18.25,19.74902,27.389107,21.52598,41.98,28.04323,30.338451,63.056461,43.544899,14.510158,20.836487
6.900869,26.129267,34.939999,22.417185,28.301266,28.469999,18.83,26.235001,9.993932,8.5,46.180405,128.529999,23.724611,10.085347,15.561818,52.377998,56.66,233.119995,21.67,6.18,20.504993,33.560001,31.02,7.084572,47.240265,19.132753,13.142961,21.847645,23.952799,34.321915,18.726667,16.82,9.81448,30.389423,8.732847,12.2875,20.42156,276.259521,277.572571,27.694313,22.09804,27.719999,38.27,11.34,15.115746,30.467375,118.16333,30.958704,18.253841,14.179867,13.675,31.311697,15.915,22.358603,20.082054,15.272387,42.044815,6.96,22.578362,9.41,13.412257,21.290001,9.715714,26.816658,32.784607,15.333519,39.52,21.320591,27.189018,47.385765,29.853251,24.809999,11.526587,9.730721,0.888685,22.27,14.264154,10.359397,10.02,19.105721,18.059999,20.975298,27.002506,22.290215,41.599998,27.757719,30.958729,63.620403,43.229984,14.393969,20.852386
7.00457,27.151081,35.16,22.748781,29.298689,28.85,19.17,26.865,10.018385,8.61,46.562725,128.910004,24.306944,10.085347,15.806764,52.075001,57.209999,235.339996,22.040001,6.22,20.932957,33.75,31.75,7.19185,47.14703,19.332138,13.391813,22.0637,24.454727,34.805653,18.923334,17.120001,10.165291,30.600189,8.85099,12.4325,20.660233,281.051544,282.38739,28.252253,22.305882,28.225,38.82,11.6,15.307178,30.904829,119.466667,31.572479,18.411886,14.44558,13.845,31.493113,16.440001,23.087599,20.275436,15.408932,43.265743,6.901667,22.546816,9.46,13.583657,21.77,9.664286,27.406693,33.820194,15.802915,39.720001,21.875925,27.733654,47.577946,29.480562,25.51,11.544644,9.92177,0.89824,22.440001,14.493924,10.37566,9.99,19.338057,18.23,21.163197,27.141287,22.502504,41.52,27.749794,30.8174,63.996357,44.443756,14.482821,21.242085
6.900869,27.167196,35.060001,22.7642,29.278336,28.91,19.27,26.84,10.075446,8.64,46.86372,130.110001,24.702353,10.158496,15.765934,53.432999,57.669998,240.179993,22.360001,6.25,20.710316,33.759998,31.75,7.245489,47.139267,20.037632,13.408223,22.478527,24.141024,35.102131,18.946667,17.280001,10.251963,30.468458,8.802572,12.4775,20.399862,280.189789,281.521515,28.274881,22.200001,28.285,38.669998,11.99,15.292454,30.968639,118.65667,31.834225,18.314632,14.4558,13.92,31.701727,16.530001,23.112455,20.148993,15.319647,44.031254,6.858333,22.578362,9.59,13.505098,21.42,9.811429,27.800047,34.303448,15.572819,39.77,21.967304,27.578043,47.415321,29.50338,25.469999,11.691381,9.900542,0.860017,22.459999,14.631789,10.652128,10.18,19.121208,17.52,20.747843,28.776903,22.54496,41.400002,27.551533,31.092209,64.246994,45.263863,14.455475,21.178459
7.268538,27.655781,35.119999,22.555994,29.631163,29.059999,19.440001,26.74,10.018385,8.63,46.985725,128.820007,24.479486,10.158496,15.798601,53.91,57.84,238.330002,22.120001,6.3,20.759792,34.040001,32.75,7.224859,46.719696,20.037632,13.542223,22.59952,24.271332,35.874554,18.676666,17.58,10.528484,30.323116,8.771585,12.515,20.586466,279.049042,280.375366,28.410601,21.956863,28.075001,39,12.59,15.417619,30.941294,118.553337,32.628506,18.083647,14.4558,13.93,31.520309,16.85,23.278137,20.022554,15.351157,45.000252,6.818333,22.712425,9.41,13.512245,21.610001,9.991428,27.834249,34.398373,16.15266,39.740002,22.143045,28.016575,47.570534,29.41971,25.65,11.621399,10.027909,0.869573,22.540001,14.521499,10.733441,10.39,18.733982,18.16,20.935741,28.201958,22.510996,42.080002,27.273947,30.456226,65.291313,45.775612,14.441812,21.170506
7.485367,27.881474,35.150002,23.196043,30.007282,29.18,19.469999,26.879999,10.214023,8.92,47.002003,130.509995,24.795822,10.222501,16.11702,54.917,58.709999,240.990005,23,6.4,20.937901,34.5,33,7.233115,46.494366,19.838257,13.643407,22.832861,24.522301,36.373894,18.716667,17.889999,10.549121,30.402403,8.767711,12.625,20.517029,287.148682,288.513519,28.659412,21.972549,27.975,39.439999,12.42,15.601688,31.415216,119.146667,32.294544,18.314632,14.532448,13.99,32.255051,16.855,23.278137,20.290316,15.429936,45.271576,6.813334,22.846493,9.87,13.776492,21.809999,10.182858,28.372976,34.372486,16.18947,40.259998,22.346901,28.122677,47.62228,29.571836,25.780001,11.75459,10.286884,0.888685,22.75,14.475545,10.749704,10.5,19.043764,18.98,21.23242,28.28126,22.842165,43.02,27.17878,29.890919,65.18692,46.556381,14.428144,21.393187
7.391092,27.96332,35.220001,22.494303,30.041487,29.030001,19.43,26.775,10.116206,8.95,46.766094,133.580002,24.788624,10.52424,16.214991,55.41,58.779999,242.210007,23.809999,6.36,21.064062,34.700001,32.5,7.249616,46.540997,19.914934,13.859448,23.040276,24.618822,36.873238,18.683332,17.9,10.499594,30.25705,8.758029,12.5625,20.438919,289.484924,290.86087,28.719736,22.113726,27.934999,40.299999,13.07,15.645864,31.479002,119.26667,32.150131,18.229523,14.563107,14.045,31.511242,17.084999,23.46867,20.46138,15.450947,45.765766,6.898334,23.01211,9.8,13.669363,21.98,10.17,28.492693,34.545086,15.82132,40.330002,22.410166,28.158043,48.021408,29.739159,25.5,11.876492,10.303865,0.869573,22.65,14.365254,10.944858,10.22,18.641047,19.17,21.301647,27.944225,22.697807,43,26.917065,30.511189,65.374886,46.707275,14.414474,21.075071
7.494795,28.099728,35.16,22.347786,29.959417,29.16,19.18,26.42,10.075446,8.93,46.717281,131.820007,24.759867,10.487663,16.043537,55.023998,58.759998,238.910004,23.02,6.36,21.076431,34.759998,32.5,7.187724,46.750771,19.845919,13.941496,23.048916,24.517467,37.513016,18.77,17.77,10.718336,29.477505,8.767711,12.605,20.57778,288.687927,290.060059,28.802668,22.207844,28.129999,40.509998,13,15.660592,31.542793,119.633331,31.960583,17.901287,14.476239,13.97,31.075863,17.58,23.775179,20.996901,15.466701,47.141739,7.005,23.083084,9.97,13.647936,21.950001,9.997143,28.142101,34.691795,15.876545,40.43,22.585903,29.247297,48.117481,29.625069,24.690001,11.946471,10.308111,0.869573,22.75,14.117102,10.879807,10.13,18.586832,19.68,23.07184,27.954138,22.621384,43.459999,26.909136,30.134315,65.6464,46.890984,14.373466,21.16256
7.447657,27.757462,35.490002,22.301516,30.253477,29.26,18.540001,26.424999,9.969477,8.92,46.278019,131.130005,24.076889,10.551669,15.855751,57.683998,58.900002,238.860001,22.629999,6.32,20.91811,34.599998,33,7.233115,47.046032,19.99929,13.979776,23.143982,24.541603,38.23082,18.986666,17.870001,10.84628,29.900318,8.88585,12.6725,20.621174,280.538483,281.871857,28.37291,22.30196,28.309999,39.98,12.98,15.586965,31.570145,118.666664,32.213306,17.074608,14.353602,13.86,29.642708,17.834999,23.7089,20.706825,15.524471,45.029327,6.995,23.09885,9.73,13.597944,21.950001,9.942857,28.065132,34.545086,15.793709,40.459999,22.803822,29.28266,48.8936,29.564213,24.780001,12.088694,10.367547,0.879129,22.65,14.117102,10.78223,10.12,18.540369,19.879999,21.865339,27.855009,22.808199,43.240002,27.09947,30.03224,65.709053,46.234886,14.455475,20.955778
7.325101,27.833111,35.02,23.142063,30.260313,29.309999,18.9,26.915001,10.148809,9.4,46.709156,131.789993,24.580137,10.643106,15.921063,57.316002,59.73,241.809998,22.92,6.32,21.177856,34.509998,32.75,7.216607,47.325733,20.052971,14.094635,23.429176,24.739479,38.191807,18.906666,17.92,11.056766,30.072077,8.976877,12.665,20.599482,281.544708,282.882874,28.538778,22.403921,28.254999,40.150002,12.99,16.205435,31.570145,118.503334,32.980499,17.633829,14.414921,13.955,30.604185,17.764999,23.858011,21.086155,15.592748,44.893665,7.033333,23.161953,10.21,13.897892,22.09,10.09,28.381527,34.432911,16.345938,41.110001,22.698381,29.530224,48.834454,29.670713,24.76,12.237685,10.73691,0.869573,22.620001,14.402017,11.140011,9.96,19.113464,20.18,22.60704,27.805445,22.71479,43.709999,27.369116,30.291353,66.293884,48.308147,14.56484,21.417046
