series1,series2,log,i1test,urtest,alpha,alpha.se,beta,beta.se,rho,rho.raw,rho.se,s1.i1.stat,s1.i1.p,s2.i1.stat,s2.i1.p,r.stat,r.p,eps.ljungbox.stat,eps.ljungbox.p,s1.dsd,s2.dsd,residuals.sd,eps.sd,is.cointegrated
MRO,XRAY,FALSE,pp,pp,68.9333718116506,0.494399448175374,-0.780819263434826,0.012704916108711,0.984439234669556,0.979241992614115,0.00550352011304588,-6.84197189856677,0.728086275427883,-18.2182580110041,0.098285535944016,-29.9854897429332,0.00927320241436582,2.08451119717758,0.148799845537022,0.46477020686858,0.634634070140146,3.95725956257911,0.790242348338937,TRUE
NBL,XRAY,FALSE,pp,pp,71.5203130820062,0.564132768046145,-0.460640682598355,0.0087722543700858,0.987078972825513,0.981872124485817,0.00505138957580134,-9.83100688997379,0.561352158665487,-18.2182580110041,0.098285535944016,-25.3242636899424,0.0207799104621025,2.49034684821395,0.114546478118368,0.832230964591223,0.634634070140146,4.42470763554641,0.810900649865303,TRUE
NI,XRAY,FALSE,pp,pp,30.2587306966941,0.391792432538398,1.32286854148473,0.0137205094316671,0.984507638326689,0.979310147343159,0.00629723674021642,-11.9524942442526,0.44301151653344,-18.2182580110041,0.098285535944016,-31.238319367094,0.00860026049322996,2.02335285972852,0.154896793131939,0.195307251097267,0.634634070140146,2.74177851681435,0.623619301127592,TRUE
NOV,XRAY,FALSE,pp,pp,72.4895085802682,0.576604719922399,-0.442028806303851,0.00862518595426122,0.988980536294503,0.983766767965728,0.00484434183200731,-5.48741284303653,0.803646183015323,-18.2182580110041,0.098285535944016,-22.1977082576523,0.0389516641858539,1.86250476877404,0.172335992185059,0.830357920778272,0.634634070140146,4.49758021002692,0.790907409625545,TRUE
O,XRAY,FALSE,pp,pp,19.6802716616559,0.609596402753615,0.768176238235603,0.0116245779454366,0.988453480233339,0.983241629916898,0.00515175007976069,-9.65881016387354,0.570957623010414,-18.2182580110041,0.098285535944016,-24.9257990599244,0.0220794992008262,2.9484753069938,0.0859586203350208,0.534009575147116,0.634634070140146,3.74637593140835,0.700351052196588,TRUE
PPL,XRAY,FALSE,pp,pp,9.5807124190816,0.665780423599966,1.61507369823647,0.0215713846415039,0.985125818974681,0.97992607836688,0.00548540897243858,-5.24964925469019,0.816909092956208,-18.2182580110041,0.098285535944016,-29.2935312997875,0.00964487932485443,1.0471879885631,0.306155608355053,0.276190229363384,0.634634070140146,3.39470369456842,0.676494035435088,TRUE
PSA,XRAY,FALSE,pp,pp,15.8280586474903,0.588277397074247,0.214628584083239,0.00279556442249899,0.985209794887018,0.980009748682056,0.00565521446800337,-6.73898721067207,0.733830959255786,-18.2182580110041,0.098285535944016,-28.7239784382777,0.0099508075926902,8.40003343642549,0.00375214108493827,1.99923951879821,0.634634070140146,3.3260749370285,0.682405336187255,TRUE
REG,XRAY,FALSE,pp,pp,13.9344777988094,0.691930494980289,0.71059361592123,0.0110351463094409,0.988973017124754,0.983759276159027,0.00497766558068596,-6.1732881372299,0.765386740849125,-18.2182580110041,0.098285535944016,-20.9459883047073,0.0484798699767855,0.119285377228886,0.729810851556241,0.639003012064861,0.634634070140146,3.82114475831562,0.690857108327373,TRUE
RL,XRAY,FALSE,pp,pp,78.1553649656513,0.599516295528837,-0.227505552158114,0.00353203802512494,0.97800146894659,0.972827654596416,0.00616353065737633,-13.4364008377175,0.36023635467332,-18.2182580110041,0.098285535944016,-38.9475415627288,0.00445934723994624,2.52862299359186,0.111797740369688,2.04523941565806,0.634634070140146,3.82032076662459,0.854945927473599,TRUE
SBUX,XRAY,FALSE,pp,pp,21.6007281599752,0.467063598661093,0.681285910529841,0.00761779718376753,0.98675072647512,0.981545072658351,0.00587194712033088,-8.87635454761031,0.61460450116958,-18.2182580110041,0.098285535944016,-25.3134615830837,0.0208151414346168,2.43820557914891,0.118411612050008,0.564851302528843,0.634634070140146,2.92649495016592,0.62147704007926,TRUE
SNA,XRAY,FALSE,pp,pp,20.3480220977012,0.499549860696943,0.248872730777737,0.00303624650508736,0.987503398207593,0.982295005339379,0.00534818646658093,-8.26478380811222,0.648719092461112,-18.2182580110041,0.098285535944016,-23.9851967761035,0.0253451394894474,3.1291826956548,0.0769022853916776,1.62578134153272,0.634634070140146,3.15089246919228,0.611409528328842,TRUE
SO,XRAY,FALSE,pp,pp,-0.947335299059263,0.816031976210187,1.40787069759513,0.0192467099750933,0.983526456543783,0.97833253618376,0.00583605103717679,-14.3754562713734,0.30785403771428,-18.2182580110041,0.098285535944016,-31.3031660014171,0.00856542892647973,3.71347704932555,0.0539748428052609,0.347210295276019,0.634634070140146,3.45898866385754,0.732268448555971,TRUE
TAP,XRAY,FALSE,pp,pp,24.4538665858575,0.502608221852114,0.387531414927538,0.00527649781588822,0.987981096049997,0.982770964789187,0.00513888913676372,-3.75765578513941,0.900109302991819,-18.2182580110041,0.098285535944016,-23.4782105839829,0.0292043643586526,7.78192335546285,0.00527715840514076,1.02107904576341,0.634634070140146,3.44778333416998,0.643511300614289,TRUE
UDR,XRAY,FALSE,pp,pp,17.3733236206557,0.495715558509788,1.2571044390904,0.0131526994671811,0.98040656291681,0.975223996177205,0.00661314820106171,-20.9750098656303,0.0577548796743836,-18.2182580110041,0.098285535944016,-35.0325273957377,0.00656224862733475,2.10382877585597,0.146930808055849,0.319029364245724,0.634634070140146,2.76279154390527,0.660710169905054,TRUE
ULTA,XRAY,FALSE,pp,pp,34.3911842643329,0.428085211766988,0.103433710772911,0.00149221756126526,0.988214256050455,0.983003276295929,0.00504585152806754,-5.73047730215473,0.790087580314481,-18.2182580110041,0.098285535944016,-24.6103810120493,0.0231082322730443,6.7423040144563,0.00941529488656245,3.3856879409551,0.634634070140146,3.60995268171219,0.661109997527542,TRUE
VMC,XRAY,FALSE,pp,pp,29.8077318108119,0.413430057589911,0.254168561309925,0.00286351648987088,0.984012423259897,0.97881673441598,0.00599530647930711,-20.9343379143108,0.058352851840787,-18.2182580110041,0.098285535944016,-29.124370481697,0.00973574196388484,3.59172783074467,0.0580678391530708,1.53371090492954,0.634634070140146,2.94549912474161,0.639257201957172,TRUE
WEC,XRAY,FALSE,pp,pp,20.088091121888,0.526191702126562,0.70900077050811,0.00898235915227539,0.990345333384246,0.985126598415593,0.00554430617396714,-20.6845880718225,0.0620247547007782,-18.2182580110041,0.098285535944016,-22.8667406684706,0.033858928805163,2.75080777936884,0.0972053080298089,0.473695614912287,0.634634070140146,3.25120559266437,0.651170617726238,TRUE
ARNC,XRX,FALSE,pp,pp,12.4492173000109,0.31204465755634,0.546394049215273,0.00919462175526269,0.973264902384203,0.968108324896967,0.00643276974587468,-6.80581980318608,0.730102908792744,-11.8141163569062,0.450730501052683,-40.2364497408991,0.00376702617021843,2.79183043889954,0.0947459464000386,0.520835904202864,0.437227225213966,1.83798159616032,0.429294125585044,TRUE
BIIB,XRX,FALSE,pp,pp,12.4759070784584,0.426785380054875,0.0447911224101089,0.00120393093619326,0.98710559535339,0.981898650131521,0.00518272903708506,-10.7781502212733,0.508518683230904,-11.8141163569062,0.450730501052683,-21.4726013829716,0.0444712434704387,3.13889249722973,0.0764457005052941,6.5762425710111,0.437227225213966,2.46223817886015,0.463511306677559,TRUE
HST,XRX,FALSE,pp,pp,2.28526123463232,0.502663370881206,1.52564577644754,0.0294431146980599,0.980218894636479,0.975037010841446,0.00594315077814806,-9.89327017577433,0.557878992913154,-11.8141163569062,0.450730501052683,-33.1069243160553,0.00759656248038932,0.59350829895362,0.441065678916606,0.218069035736165,0.437227225213966,2.02298582564018,0.436653475734514,TRUE
IVZ,XRX,FALSE,pp,pp,1.11238678352547,0.500637452634682,0.91222347964859,0.0169003179957807,0.982378237774232,0.977188495902846,0.00576267263045412,-14.1139297004376,0.322442492496591,-11.8141163569062,0.450730501052683,-29.5800128956581,0.00949099928260658,2.26169169875515,0.132609130038059,0.411662351689233,0.437227225213966,1.96760438909512,0.411917338201411,TRUE
TIF,XRX,FALSE,pp,pp,7.67745763152715,0.455640428306912,0.233823858032053,0.0051558114115146,0.984952305403815,0.979753196230112,0.00549494672649856,-8.68105022068784,0.625498951901307,-11.8141163569062,0.450730501052683,-24.5466749769726,0.023316008922557,4.01675634828457,0.0450502779192428,1.18565812633826,0.437227225213966,2.20324467547387,0.439561867066226,TRUE
WDC,XRX,FALSE,pp,pp,13.9889851686587,0.29900311520035,0.179616116083866,0.00325071078178747,0.981387546753636,0.976201410110871,0.00587642295147724,-5.83457307791413,0.784280917869967,-11.8141163569062,0.450730501052683,-30.2336138633882,0.00913992561512751,3.29863724637114,0.0693373844814995,1.31460949704496,0.437227225213966,1.93593724213622,0.413011483317115,TRUE
ADBE,XYL,FALSE,pp,pp,12.3590154736569,0.344171196658517,0.296536144301981,0.00196533972899077,0.987404846922202,0.98219681269246,0.0051785293522874,0.633750703044283,0.99,-2.00290314589231,0.968597102461652,-21.9853632495193,0.0405680536437415,1.74915719112242,0.185982720265089,1.64700182603909,0.527915917869188,2.98009184794848,0.560643940297897,TRUE
AFL,XYL,FALSE,pp,pp,-18.0081025030296,0.47882634024313,2.03703333862704,0.0131015802025952,0.987304509272244,0.982096840181744,0.00554114097515181,-7.98231116797641,0.664475959241858,-2.00290314589231,0.968597102461652,-21.2485611015772,0.0461766584089493,2.49377032013182,0.11429761863963,0.297041810367324,0.527915917869188,2.8966007387222,0.581544931977907,TRUE
IEX,XYL,FALSE,pp,pp,-3.50369904532368,0.318968304409518,0.548040140649685,0.00287707152466319,0.987908491120911,0.98269862407706,0.00493508048807429,-2.3556235509628,0.958461458637787,-2.00290314589231,0.968597102461652,-20.8463029369379,0.0492386840359661,0.288591118739551,0.591124792179573,0.900045834287319,0.527915917869188,2.38496121564166,0.427479699738665,TRUE
MSI,XYL,FALSE,pp,pp,-20.6298155938937,0.615680535947892,0.925916428845726,0.00743571070310251,0.984006659483176,0.978810991614248,0.00564605708231537,-8.27605402501084,0.648090418101089,-2.00290314589231,0.968597102461652,-25.479975716608,0.0202720571142928,0.428197092062496,0.512874936268708,0.792903379883648,0.527915917869188,3.5655512951195,0.731329410699218,TRUE
MXIM,XYL,FALSE,pp,pp,-5.63003623554656,0.56424391026897,1.40861437395178,0.0121922050972654,0.98377599662467,0.978581168162097,0.00563005244967188,-8.16224720189443,0.654438781431863,-2.00290314589231,0.968597102461652,-23.0355376715344,0.0325740307109046,3.20668028641734,0.0733381414155335,0.548459105129128,0.527915917869188,3.81885651030291,0.781061118974243,TRUE
TXN,XYL,FALSE,pp,pp,6.2423071564158,0.362494137529785,0.627532958301004,0.00401242927244541,0.988109864922961,0.982899265058706,0.00538411390610402,-6.477166560041,0.748435818368719,-2.00290314589231,0.968597102461652,-20.8499900598599,0.0492106173219263,3.92464859673017,0.0475831339285566,0.823533069726917,0.527915917869188,2.88048285022814,0.562138235743963,TRUE
VAR,XYL,FALSE,pp,pp,-21.5764903567383,0.745987536059495,0.778458378894091,0.00790095802928084,0.989139333528989,0.983924987320409,0.00489507483119489,-6.51970753695867,0.74606280091226,-2.00290314589231,0.968597102461652,-23.4941093002614,0.0290833418886052,1.28052844389046,0.257800803220347,1.04069672301628,0.527915917869188,4.40443213194711,0.783328168692126,TRUE
A,YUM,FALSE,pp,pp,13.7373905002144,0.536253995253691,0.956213073492164,0.0088199655744396,0.984290801198062,0.979094099307605,0.00574209041423521,-5.99914868606523,0.775100574132074,-11.5696114785041,0.464369453109674,-24.3875084807892,0.0238351289910375,3.27607334155253,0.0702969291889625,0.578186173236103,0.752565042879295,3.54678229608688,0.739098481893115,TRUE
ABBV,YUM,FALSE,pp,pp,21.8811921797297,0.603013500838322,0.638507914832984,0.00784806453175937,0.987700099440659,0.982490990756009,0.0052345958675161,-9.26830093619542,0.592740978291186,-11.5696114785041,0.464369453109674,-23.0778914906487,0.0322516295990551,0.469415782263993,0.493256058842753,1.00276253909197,0.752565042879295,4.5516256515788,0.864958737918195,TRUE
ADBE,YUM,FALSE,pp,pp,30.9567259925334,0.421627903381998,0.254322563905165,0.00227783150226597,0.984586672334655,0.979388893738074,0.00561968326922031,0.633750703044283,0.99,-11.5696114785041,0.464369453109674,-24.9039211221734,0.0221508538942816,3.46196472890669,0.0627956579802899,1.64700182603909,0.752565042879295,3.45393063131577,0.704865295083068,TRUE
ADI,YUM,FALSE,pp,pp,14.7286935626812,0.516081678957304,0.715265368487906,0.00565948191655222,0.971900014687873,0.966748404170242,0.00714939333423765,-12.2691813992255,0.425346098354596,-11.5696114785041,0.464369453109674,-37.7097378836022,0.00512421816074561,5.3586764556111,0.0206194169293498,0.863863188766858,0.752565042879295,3.08385156968377,0.8000803975531,TRUE
ADSK,YUM,FALSE,pp,pp,27.7253932722695,0.515491418057214,0.410645707887986,0.00446815801427233,0.985144339221526,0.979944531216602,0.0054996592811561,-8.06901770893302,0.659639301736849,-11.5696114785041,0.464369453109674,-25.653197741096,0.0197070950690711,0.00601073548369588,0.938202775168734,1.43518273521945,0.752565042879295,4.10370070797862,0.819761159631877,TRUE
AFL,YUM,FALSE,pp,pp,4.55201709352305,0.560474761214706,1.7597483820394,0.0142439831440317,0.976496102102171,0.971327765939968,0.00661678512939826,-7.98231116797641,0.664475959241858,-11.5696114785041,0.464369453109674,-34.3385835642019,0.0069349919646157,0.933089050715239,0.334061521538162,0.297041810367324,0.752565042879295,3.14917219597497,0.756482766056296,TRUE
AJG,YUM,FALSE,pp,pp,0.566050957516437,0.613821716242105,1.2413806287414,0.0109510971866329,0.979933535908993,0.974752690564325,0.00607849148708302,-3.75022461521679,0.900444040375721,-11.5696114785041,0.464369453109674,-32.7300165858226,0.00779901380112948,0.240740886552083,0.623671518872067,0.434027354795577,0.752565042879295,3.4068308426902,0.752287629365489,TRUE
ALL,YUM,FALSE,pp,pp,11.8475432306062,0.541679103239442,0.686535347441046,0.00629279369920709,0.985274600768557,0.98007431872819,0.00566141257183568,-7.07338911516069,0.715177378301109,-11.5696114785041,0.464369453109674,-24.0101951792033,0.0251575482360476,0.283206910005715,0.594606956850172,0.662336131082904,0.752565042879295,3.52676711858878,0.723992933141538,TRUE
AMAT,YUM,FALSE,pp,pp,33.8186097982081,0.449496703276593,0.836546270936309,0.00883453572085756,0.987497970103123,0.98228959698835,0.00519219888523824,-3.5638998247222,0.908837048956558,-11.5696114785041,0.464369453109674,-22.0045160239351,0.0404222609880672,0.695530007590711,0.404289765158182,0.537600808767161,0.752565042879295,3.99865543427123,0.754074677835453,TRUE
AMCR,YUM,FALSE,pp,pp,-16.2539596046114,1.2000576241928,8.13125986242697,0.119822086355533,0.985498419824579,0.980297323283172,0.00604562244188521,-20.9304745811488,0.0584096518128911,-11.5696114785041,0.464369453109674,-21.9289542613258,0.0409974439771795,2.02083861914647,0.155153432695395,0.107965053041587,0.752565042879295,5.26896556803183,1.15166709393778,TRUE
AMT,YUM,FALSE,pp,pp,9.84247257405261,0.608512315618202,0.477712244823306,0.00488855782868987,0.985916498852605,0.980713880877728,0.00548306876472113,-13.7327389327209,0.34370604617058,-11.5696114785041,0.464369453109674,-23.2962015367455,0.0305898337312621,0.23609267905066,0.627042541682912,1.12768519376864,0.752565042879295,3.88991678700551,0.774188518054707,TRUE
AON,YUM,FALSE,pp,pp,12.6425833530166,0.523332554863594,0.441934428711955,0.00387929632137294,0.984292860738785,0.979096151353443,0.00587002225772711,-13.3371433697099,0.365773127012186,-11.5696114785041,0.464369453109674,-25.5370357147547,0.0200859564533139,1.60036877408962,0.205850957900652,1.00843839336829,0.752565042879295,3.39150788087194,0.721292062252492,TRUE
APH,YUM,FALSE,pp,pp,16.3121395539551,0.469880465558866,0.696489503493288,0.00538142988666126,0.978832557962433,0.973655719192087,0.0065120373875968,-8.88468897167717,0.614139590976322,-11.5696114785041,0.464369453109674,-30.8586745136967,0.00880418202578924,3.2056344871526,0.073385039786552,0.616029923887933,0.752565042879295,3.01673507263603,0.712079615308342,TRUE
AVY,YUM,FALSE,pp,pp,24.7023801446853,0.447344225572527,0.498217391126446,0.00414582629759115,0.981437533847889,0.97625121529684,0.00617120726149521,-6.43631930868538,0.750714356557978,-11.5696114785041,0.464369453109674,-26.7892287343508,0.0160019403967274,2.58715879783775,0.107733434114616,0.792612413769709,0.752565042879295,3.23019168836537,0.722956052740978,TRUE
BAX,YUM,FALSE,pp,pp,13.1954446258559,0.535721577634044,0.997603301687056,0.009022468145193,0.982830094469146,0.977638708243813,0.00587832835198548,-5.60950959487125,0.796835391527353,-11.5696114785041,0.464369453109674,-26.0374265614716,0.0184539362930194,5.10023342592992,0.0239226239479771,0.475927656105939,0.752565042879295,3.48446628338893,0.743363673130826,TRUE
BK,YUM,FALSE,pp,pp,6.85804288624305,0.655928391499492,1.28817304427685,0.0139695745971211,0.990072966601462,0.984855222804123,0.0052359413487396,-19.1471269814866,0.0846290042910223,-11.5696114785041,0.464369453109674,-20.8034736731936,0.0495647042754527,0.206377128743748,0.649621914862067,0.487454966733898,0.752565042879295,4.09184218935418,0.775786437875615,TRUE
BLK,YUM,FALSE,pp,pp,10.5186695699535,0.583559070744104,0.140509106886759,0.00140774352312404,0.985755589789737,0.98055355737983,0.00530154595740247,-8.54690091375838,0.632982058077539,-11.5696114785041,0.464369453109674,-24.2543607897864,0.0242693889648937,2.67787204270899,0.101751612297543,4.34355207919646,0.752565042879295,3.81803305973982,0.735387565263724,TRUE
CBOE,YUM,FALSE,pp,pp,25.2292004295946,0.510551342555005,0.462304631954257,0.00484671652342723,0.986014726077014,0.980811750642955,0.00544892713336518,-5.98129038846088,0.776096744296191,-11.5696114785041,0.464369453109674,-21.1100248726185,0.0472312087465968,0.325701365166069,0.568201310988627,0.899090203915615,0.752565042879295,3.97323113123599,0.785963884515251,TRUE
CDNS,YUM,FALSE,pp,pp,26.9961922162066,0.451489369960737,1.20404332816055,0.0107940218194163,0.985993936556743,0.98079103677793,0.00585141615452411,-8.33791291722798,0.644639810200085,-11.5696114785041,0.464369453109674,-22.039755301721,0.040154016409974,2.59058169477564,0.10750084850914,0.341604918411885,0.752565042879295,3.45684078757701,0.731917736133553,TRUE
CE,YUM,FALSE,pp,pp,17.8191944717058,0.516624851077349,0.579848962101377,0.0052833838362135,0.983550995167283,0.978356985508633,0.00600681378606847,-11.2800740570397,0.480520406971474,-11.5696114785041,0.464369453109674,-25.8757036803131,0.0189813939876664,0.103136745646478,0.748097401490681,0.963895604057005,0.752565042879295,3.50791963374571,0.763626725763407,TRUE
CME,YUM,FALSE,pp,pp,23.1165141941488,0.47328438020679,0.383776067462258,0.00343009280241673,0.981745848068616,0.976558407529752,0.00589442330152027,-3.6415484420517,0.905339363491265,-11.5696114785041,0.464369453109674,-30.5941762489598,0.00894625399389775,0.471597618574518,0.492253106036832,1.03793990697809,0.752565042879295,3.44739952147018,0.738210150893202,TRUE
COO,YUM,FALSE,pp,pp,11.4153987848184,0.624450901660542,0.260246600362046,0.00271613085827527,0.985117912387521,0.97991820055262,0.00584978922301368,-9.85806861997322,0.559842603353324,-11.5696114785041,0.464369453109674,-23.3271094476934,0.0303545599103201,2.39039304380155,0.122082930711062,2.35028122562158,0.752565042879295,3.957640328001,0.838415333236164,TRUE
CRM,YUM,FALSE,pp,pp,16.4093451942007,0.625428464077569,0.545186629369842,0.00646459845460199,0.987524213374773,0.98231574475798,0.00517318107981551,-18.2337686983262,0.09805749280865,-11.5696114785041,0.464369453109674,-21.0640347722557,0.0475812895610566,0.990792837352744,0.319548675301887,1.24448951996063,0.752565042879295,4.41652470664196,0.829993976464509,TRUE
CSCO,YUM,FALSE,pp,pp,9.41594857293284,0.638011406941381,1.8518455271161,0.0200094959088514,0.986192868548375,0.980989244835162,0.00534756877729014,-9.68288496865869,0.569614684127591,-11.5696114785041,0.464369453109674,-25.2770709335947,0.0209338292043911,0.155623472956218,0.693218267566846,0.327859659221024,0.752565042879295,4.07898716726248,0.792440990210151,TRUE
CTAS,YUM,FALSE,pp,pp,28.1316483204529,0.440442017363276,0.309005704369514,0.00276227717989364,0.983412326535408,0.978218821506466,0.00574382055278565,-7.63735975347735,0.683718012141133,-11.5696114785041,0.464369453109674,-24.9729912542238,0.0219255822916531,5.0943668726447,0.0240036749807057,1.11688167886449,0.752565042879295,3.44792222155314,0.719322868076225,TRUE
DXC,YUM,FALSE,pp,pp,37.783045896428,0.411987441430406,0.491367622361026,0.00457517706027626,0.983785719411532,0.978590855566718,0.00567344454901564,-2.4169587575563,0.956698952701192,-11.5696114785041,0.464369453109674,-24.5772878410628,0.0232161653469053,4.68997479035181,0.0303390925100135,0.684040019700786,0.752565042879295,3.57690888943974,0.73692608764296,TRUE
EBAY,YUM,FALSE,pp,pp,6.52715619664769,0.749157332634946,1.79443599330022,0.0211817093254474,0.98144152781505,0.976255194729535,0.00594777445657481,-13.9616166749697,0.330938805803661,-11.5696114785041,0.464369453109674,-29.4678165135024,0.0095512641801603,4.69577513717725,0.0302368574340376,0.446169048349618,0.752565042879295,4.3997005616863,0.950167015190694,TRUE
ETFC,YUM,FALSE,pp,pp,27.5209979772531,0.479614112308834,1.01153377632355,0.010484625328969,0.9865957691397,0.981390679228941,0.00523629543984142,-5.89379359512767,0.780977483597636,-11.5696114785041,0.464369453109674,-22.0110359718956,0.0403726305529459,2.31705963655551,0.127961707113419,0.519255923910019,0.752565042879295,3.93384029689739,0.748378757511155,TRUE
GL,YUM,FALSE,pp,pp,9.83402210697898,0.535066672595606,0.771763641282407,0.00679158805413518,0.985122038654655,0.979922311803836,0.00569257185401812,-9.35504460311967,0.587902249828345,-11.5696114785041,0.464369453109674,-24.184232583813,0.0244981114659243,0.596301057791338,0.439992830531138,0.584962377507367,0.752565042879295,3.39925572318337,0.701253639739492,TRUE
HII,YUM,FALSE,pp,pp,30.6392538261973,0.465872343352568,0.186655668240688,0.00191904034002442,0.986484881430522,0.981280195051778,0.0053742607788636,-12.2045811005314,0.428949627177882,-11.5696114785041,0.464369453109674,-22.9838862361289,0.032967206121093,0.342233506691583,0.558542828011476,2.10397990540707,0.752565042879295,3.90590622844439,0.762153790948876,TRUE
HON,YUM,FALSE,pp,pp,9.47207758848407,0.503558979142258,0.48449794035326,0.0038112234345867,0.980759789898108,0.975575937728438,0.0062591330652967,-14.0446448387516,0.326307335247319,-11.5696114785041,0.464369453109674,-28.5426628370363,0.0103311813667913,2.74426600994527,0.0976038865471264,0.968861797942446,0.752565042879295,3.06724740267823,0.695412884284739,TRUE
ICE,YUM,FALSE,pp,pp,20.4316433873415,0.507120493682834,0.781460907120756,0.00779187339970246,0.9875061338729,0.982297731049313,0.00524125022590159,-21.1678643000984,0.0549194714818094,-11.5696114785041,0.464369453109674,-22.0371546129975,0.0401738130883748,0.86170667110465,0.353261532174031,0.571444115039637,0.752565042879295,3.8018744117261,0.723123045318508,TRUE
IDXX,YUM,FALSE,pp,pp,32.2707267720985,0.456915923448185,0.244242993819255,0.00255679391939283,0.986951271600643,0.98174488797911,0.00524049264579586,-5.25424433018248,0.816652770813488,-11.5696114785041,0.464369453109674,-22.1700273269718,0.0391623739403698,2.39825834549346,0.121470420575049,1.60485006646347,0.752565042879295,3.96807314557034,0.75529159129343,TRUE
IEX,YUM,FALSE,pp,pp,17.4448221393373,0.48179912571123,0.468851537829214,0.00384418906022448,0.978545943476038,0.973370147725895,0.00627827670510173,-2.3556235509628,0.958461458637787,-11.5696114785041,0.464369453109674,-29.584495058359,0.00948859174440615,1.04650420114477,0.306313576683789,0.900045834287319,0.752565042879295,3.18665759110826,0.726785313270217,TRUE
INTU,YUM,FALSE,pp,pp,18.9155564888584,0.458302714456308,0.369973447096608,0.0028404609907012,0.976202891835762,0.971035622696498,0.00658161607385644,-9.88422360756543,0.558383627875401,-11.5696114785041,0.464369453109674,-35.7636665874108,0.00616952626287777,1.3136161110929,0.25174098102155,1.29495191634532,0.752565042879295,2.99897487028156,0.717011461592706,TRUE
IR,YUM,FALSE,pp,pp,11.5627485646968,0.589263955726644,0.739920159650448,0.00753913164321038,0.988838084625438,0.983624834693241,0.00541609345967748,-10.3304206605398,0.5334938986673,-11.5696114785041,0.464369453109674,-21.860545688591,0.0415181762362984,0.428059135628187,0.51294284073124,0.77078413840725,0.752565042879295,3.8751568604093,0.75979505022426,TRUE
ITW,YUM,FALSE,pp,pp,20.242936441218,0.440593510997788,0.368497356153303,0.0029110469399953,0.983064813467899,0.97787257307549,0.00604028149246498,-8.12920133397469,0.656282143458766,-11.5696114785041,0.464369453109674,-27.9116153878671,0.0123412866133853,0.213189755901148,0.64427871137657,1.02661963696018,0.752565042879295,3.07929780066126,0.674201494913633,TRUE
JBHT,YUM,FALSE,pp,pp,-6.6475967615658,0.871391743763613,0.76302017516533,0.0092032607695648,0.984877779908574,0.979678941940972,0.00549357157691883,-10.7306778776716,0.511166781799111,-11.5696114785041,0.464369453109674,-28.9392445198525,0.00983518008221575,0.740052554885637,0.389644043432261,1.00923632138001,0.752565042879295,4.48037968267887,0.894183309580704,TRUE
JPM,YUM,FALSE,pp,pp,18.700735967445,0.489335381501485,0.591736475015265,0.00536011001587224,0.984691178686867,0.979493019780699,0.00557863926571263,-4.51535174053255,0.857869619619787,-11.5696114785041,0.464369453109674,-28.1605963407578,0.0115292375175376,2.76360222519832e-06,0.998673590486013,0.795414390735047,0.752565042879295,3.48937855836974,0.707045823495426,TRUE
LHX,YUM,FALSE,pp,pp,24.4776657962532,0.462506052811452,0.382274453741922,0.0033694593785778,0.981742935999291,0.976555506057753,0.00594343166581586,-0.744178306646452,0.99,-11.5696114785041,0.464369453109674,-29.1521533655688,0.00972081873179742,0.593132305155779,0.441210425487543,0.995237127538113,0.752565042879295,3.40421539954089,0.734940845226939,TRUE
LRCX,YUM,FALSE,pp,pp,34.2072048937643,0.436955844786139,0.23846282392111,0.00221166327791914,0.981963211618975,0.976774980071335,0.00589885034270504,-5.15990343463285,0.821915287290967,-11.5696114785041,0.464369453109674,-29.7411107681497,0.00940446755497598,0.312635206971469,0.576067601126029,1.97096215865037,0.752565042879295,3.56433786200563,0.763745761042715,TRUE
LYV,YUM,FALSE,pp,pp,22.523522714969,0.542073615716383,1.2365540253846,0.013415900015276,0.986336302857423,0.981132157171702,0.00539783725828364,-6.75192201905258,0.733109430783548,-11.5696114785041,0.464369453109674,-20.8213991409525,0.0494282539893454,7.96369812720277,0.00477248047741063,0.43552806570099,0.752565042879295,4.09345548226129,0.801689230698141,TRUE
MA,YUM,FALSE,pp,pp,21.3142290403403,0.481558049124015,0.361570636006294,0.00346057860999043,0.987010264571156,0.981803666268011,0.00521794300685297,-0.797081179102826,0.99,-11.5696114785041,0.464369453109674,-22.5224691006099,0.0364795551991306,1.33909149853483,0.247194247822627,1.19988965575384,0.752565042879295,3.66610974663928,0.694955358301552,TRUE
MCHP,YUM,FALSE,pp,pp,24.6983285126555,0.473383973000948,0.59047052252169,0.00513505365023675,0.979571023117833,0.974391496995267,0.00631053189204522,-6.67770817996141,0.737249221367461,-11.5696114785041,0.464369453109674,-27.5363994873998,0.0135650498337626,3.56492173459369,0.0590125224447207,0.853276641782398,0.752565042879295,3.36290473426791,0.770156357065147,TRUE
MMC,YUM,FALSE,pp,pp,14.2140376682026,0.511041138539879,0.749461117952127,0.00675061730107528,0.987002749841156,0.981796178884902,0.00551246319235772,-14.4647409678291,0.302873565740303,-11.5696114785041,0.464369453109674,-21.2759139627357,0.0459684459493847,2.56022045562629,0.109583301369095,0.516197986765284,0.752565042879295,3.47164321192747,0.693573397001069,TRUE
